longitude,latitude, traffic 
129.31703,36.0477,"  29,112 "
129.30673,36.03299,"  31,640 "
129.2622,35.98504,"  25,800 "
127.09407,34.82047,"  13,681 "
126.9902,34.91431,"  20,547 "
127.00992,34.869,"  12,779 "
126.97209,34.94833,"  19,931 "
126.96884,35.04128,"  25,823 "
126.9616,34.96594,"  21,855 "
127.15068,35.1103,  955 
127.13676,35.17718,  952 
127.12875,35.21604,"  1,510 "
127.08554,35.26889,"  2,700 "
127.0775,35.27304,"  2,056 "
126.97676,35.28371,"  15,295 "
126.95769,35.2564,"  17,528 "
127.1654,35.52571,"  1,227 "
126.98276,35.33042,"  7,418 "
126.99072,35.33776,"  8,356 "
126.99292,35.41195,"  1,237 "
126.99832,35.43952,"  1,084 "
126.98844,35.48989,  788 
126.99223,35.50089,"  1,547 "
126.96424,35.48212,"  1,511 "
126.90566,35.53043,"  2,698 "
126.88133,35.5478,"  7,689 "
126.769,35.63168,"  4,127 "
126.77892,35.60581,"  7,397 "
126.78979,35.67827,"  3,411 "
126.80398,35.70613,"  3,811 "
126.83701,35.7375,"  7,027 "
126.85776,35.82364,"  14,150 "
126.84901,35.84681,"  10,497 "
126.83516,35.87301,"  10,213 "
126.82041,35.92597,"  11,452 "
126.7659,35.9907,"  14,092 "
126.7716,35.98108,"  19,607 "
126.76067,36.03356,"  4,858 "
126.78924,36.07563,"  3,559 "
126.78607,36.07008,"  2,564 "
126.81804,36.08997,"  2,406 "
126.87608,36.23755,"  5,050 "
126.88989,36.20121,"  4,552 "
126.89811,36.15307,"  3,196 "
126.85936,36.27491,"  8,544 "
126.81012,36.32666,"  2,809 "
126.80475,36.406,"  4,061 "
126.79515,36.42499,"  4,722 "
126.79408,36.52792,"  3,848 "
126.75249,36.5395,"  5,110 "
126.79526,36.47481,"  7,966 "
126.68731,36.58834,"  7,208 "
126.61312,36.58635,"  19,746 "
126.54012,36.69343,"  5,478 "
126.5301,36.72496,"  19,608 "
126.44033,36.82158,"  22,942 "
126.43968,36.8891,"  22,532 "
126.44223,36.83292,"  28,200 "
126.62638,35.60759,"  5,582 "
126.49429,35.64407,"  5,128 "
126.60115,35.71195,"  7,393 "
126.53965,35.68718,"  7,100 "
126.64598,35.72216,"  10,351 "
126.71028,35.73972,"  9,149 "
126.75486,35.73464,"  6,974 "
126.82083,35.71743,"  6,500 "
126.84582,35.71299,"  7,934 "
126.7879,35.72314,"  5,885 "
126.91527,35.68032,"  7,902 "
126.93754,35.67203,"  5,936 "
126.95507,35.64468,"  3,143 "
126.98675,35.61379,"  2,532 "
127.00856,35.59388,"  2,133 "
127.13982,35.52124,  616 
127.26264,35.60031,"  3,905 "
127.34403,35.62981,"  2,595 "
127.36859,35.651,"  1,159 "
127.21392,35.57439,"  2,081 "
127.38064,35.67276,"  1,412 "
127.37486,35.72856,"  1,460 "
127.42289,35.75032,"  3,417 "
127.42987,35.77767,"  7,010 "
127.44779,35.80713,"  4,289 "
127.48331,35.84707,"  1,984 "
127.56256,35.89901,"  3,060 "
127.65074,35.93007,"  3,923 "
127.73047,36.02378,"  3,618 "
127.77997,36.0125,"  3,692 "
127.81981,35.98006,"  1,771 "
127.95006,35.92018,  825 
128.02854,35.90118,  943 
128.07527,35.91861,  874 
128.0994,35.92648,  607 
128.15515,35.94083,"  1,083 "
128.20767,35.94181,"  1,069 "
128.27054,35.93069,"  5,544 "
128.35715,35.89274,"  23,199 "
128.32079,35.91377,"  14,418 "
128.40517,35.87881,"  33,365 "
128.42282,35.87,"  37,613 "
129.42139,35.59293,"  30,626 "
129.24459,35.27462,"  25,094 "
129.28955,35.35067,"  17,693 "
129.33127,35.39391,"  17,740 "
129.33586,35.39903,"  17,074 "
129.34226,35.46738,"  23,396 "
129.2604,35.32312,"  23,744 "
129.4591,35.67575,"  10,798 "
129.49083,35.75804,"  3,287 "
129.47131,35.68369,"  14,309 "
129.52365,35.85555,"  3,077 "
129.53934,35.95017,"  1,784 "
129.49495,35.98043,"  14,849 "
129.45978,35.98322,"  14,360 "
129.42259,35.94676,"  13,639 "
129.35847,35.9597,"  46,926 "
129.32144,35.98878,"  38,216 "
129.30506,36.01412,"  37,512 "
129.28381,36.03749,"  8,191 "
129.16804,36.08777,"  7,345 "
129.22771,36.06326,"  10,516 "
129.13929,36.10683,"  3,536 "
129.09021,36.15823,"  3,361 "
129.04049,36.2488,"  1,959 "
129.0395,36.30391,"  3,064 "
129.07868,36.38631,"  3,770 "
129.06929,36.4047,"  5,420 "
129.0238,36.47868,"  5,718 "
129.08225,36.54709,"  5,327 "
129.08611,36.59556,"  5,418 "
129.09158,36.63853,"  5,858 "
129.12496,36.69198,"  4,618 "
129.161,36.74509,"  1,853 "
129.01248,36.86368,  691 
128.97087,36.91516,"  1,727 "
129.00258,36.96087,"  3,808 "
129.02671,37.08588,"  3,930 "
129.00575,37.12991,"  12,327 "
128.94522,37.12728,"  1,702 "
128.86251,37.10944,"  1,115 "
128.62245,37.19159,"  2,178 "
128.52999,37.18474,"  17,276 "
128.42031,37.21175,"  2,703 "
128.42696,37.2477,"  5,172 "
128.41733,37.27384,"  1,291 "
128.38155,37.34473,"  3,038 "
128.42945,37.44131,"  6,036 "
128.41105,37.39974,"  6,195 "
128.45183,37.48445,"  6,094 "
128.49299,37.64422,"  1,422 "
128.38101,37.75286,"  1,772 "
128.42803,37.60569,"  3,996 "
128.26767,37.81756,  355 
128.25989,37.8652,"  2,264 "
128.31355,37.94105,"  3,912 "
128.19494,38.06709,"  2,896 "
128.18427,38.08036,"  16,346 "
128.10906,38.14989,"  2,729 "
128.04555,38.12593,"  4,825 "
128.01587,38.17869,"  3,713 "
128.02476,38.10576,"  3,355 "
126.18913,36.75792,"  6,441 "
126.28219,36.75343,"  14,841 "
126.33928,36.75925,"  26,305 "
126.53713,36.79488,"  41,026 "
126.58063,36.83161,"  19,271 "
126.60411,36.88731,"  29,820 "
126.7336,36.89058,"  34,719 "
126.64887,36.90325,"  29,845 "
126.75145,36.87015,"  15,774 "
126.78541,36.77622,"  6,102 "
126.75066,36.82046,"  15,145 "
126.83799,36.74981,"  6,187 "
126.93851,36.57622,"  3,945 "
126.96572,36.51243,"  8,211 "
126.8775,36.62485,"  9,226 "
126.9471,36.53814,"  8,433 "
127.07014,36.47502,"  23,260 "
127.03138,36.49039,"  9,516 "
127.23186,36.40075,"  24,798 "
127.2048,36.43986,"  20,719 "
127.25961,36.37685,"  36,368 "
128.2752,34.97974,"  10,006 "
128.10656,35.08086,"  5,286 "
128.17066,35.0271,"  5,428 "
128.21499,34.9942,"  7,934 "
128.09704,35.24984,"  13,037 "
128.0854,35.32807,"  11,544 "
128.08474,35.28102,"  12,803 "
128.1207,35.38956,"  10,089 "
128.14258,35.42802,"  10,111 "
128.17209,35.54076,"  11,952 "
128.17297,35.51362,"  12,598 "
128.19963,35.62274,"  12,012 "
128.25985,35.70376,"  9,669 "
128.28208,35.76055,"  7,568 "
128.23039,35.80817,"  2,661 "
128.18445,35.86651,"  3,842 "
128.18989,35.88918,"  7,927 "
128.26821,35.91506,"  14,529 "
128.37682,35.97485,"  18,660 "
128.30859,35.94199,"  14,217 "
128.41077,36.04876,"  11,496 "
128.35706,36.17094,"  22,182 "
128.31454,36.23423,"  15,143 "
128.30784,36.25518,"  8,371 "
128.32109,36.26804,"  5,771 "
126.79894,36.87947,"  21,396 "
126.91115,36.88273,"  27,805 "
126.98442,36.89798,"  28,092 "
126.86923,36.87646,"  30,497 "
127.15746,36.89461,"  32,157 "
127.24405,36.91973,"  10,871 "
127.38986,36.87396,"  4,651 "
127.33007,36.89015,"  3,484 "
127.49253,36.8454,"  9,632 "
127.54524,36.79047,"  12,715 "
127.50694,36.84577,"  14,914 "
127.56961,36.78721,"  17,143 "
127.6034,36.7919,"  22,209 "
127.64739,36.80475,"  15,465 "
127.84419,36.79446,"  14,497 "
127.75933,36.79809,"  15,704 "
127.88189,36.78186,"  12,007 "
127.94961,36.7653,"  8,113 "
127.98898,36.75637,"  9,775 "
128.2329,36.61159,"  17,832 "
128.30792,36.61177,"  10,767 "
128.20969,36.61894,"  9,249 "
128.45013,36.63857,"  11,020 "
128.55393,36.58639,"  29,599 "
128.60266,36.59258,"  29,221 "
128.64589,36.58832,"  33,917 "
128.86475,36.5357,"  5,559 "
129.02531,36.53536,"  3,331 "
129.07375,36.53845,"  6,375 "
129.09641,36.53652,"  3,607 "
129.29141,36.4407,"  1,626 "
129.26208,36.44798,"  1,267 "
129.35667,36.43305,"  3,696 "
129.02747,35.31018,"  29,343 "
129.04775,35.37886,"  48,170 "
129.06635,35.42654,"  17,538 "
129.09913,35.52321,"  15,513 "
129.13315,35.58572,"  15,638 "
129.1953,35.70193,"  6,397 "
129.19827,35.71497,"  9,741 "
129.20107,35.78042,"  16,270 "
128.91704,36.03831,"  9,988 "
128.93203,36.11706,"  5,092 "
128.93266,36.02395,"  11,320 "
128.91033,36.17109,"  2,642 "
128.89897,36.26816,"  4,608 "
128.92662,36.33464,"  1,586 "
128.86834,36.49287,"  7,905 "
128.7621,36.53992,"  14,109 "
128.74809,36.59908,"  8,514 "
128.77617,36.66207,"  3,194 "
128.81822,36.70474,"  2,497 "
128.83399,36.75288,"  1,360 "
128.94045,36.91076,"  1,101 "
128.9543,36.91668,"  9,762 "
128.98671,37.23416,"  2,341 "
128.96994,37.3398,  846 
128.953,37.34144,"  2,377 "
128.89278,37.392,"  1,144 "
128.85043,37.50256,"  2,652 "
128.84543,37.48974,"  3,101 "
128.83913,37.66988,"  3,683 "
128.83554,37.7231,"  12,489 "
128.82386,37.70857,"  3,910 "
126.58514,36.33941,"  20,137 "
126.61406,36.35798,"  17,044 "
126.66796,36.39222,"  11,246 "
126.72965,36.43748,"  3,818 "
126.84593,36.46306,"  11,525 "
127.02429,36.44376,"  13,737 "
126.96201,36.41732,"  10,267 "
127.17879,36.48694,"  30,168 "
127.20167,36.48872,"  35,258 "
127.31806,36.60765,"  26,254 "
127.54556,36.70828,"  40,526 "
127.55372,36.7235,"  33,589 "
127.61577,36.83418,"  21,977 "
127.67119,36.89407,"  18,530 "
127.69073,36.91577,"  19,203 "
127.7616,36.9557,"  12,402 "
127.73013,36.94234,"  11,567 "
128.0133,36.90293,"  3,283 "
128.10947,36.91571,"  2,736 "
128.18269,36.92574,"  1,967 "
128.30066,36.93364,"  1,525 "
128.32111,36.93425,"  1,331 "
128.6703,36.84763,"  17,178 "
128.76466,36.8938,"  12,415 "
128.86994,36.91455,"  10,754 "
128.93083,36.9179,"  9,782 "
128.99036,36.9358,"  7,945 "
129.07432,36.94501,"  2,799 "
129.35622,36.99115,"  2,658 "
127.85273,35.7204,"  6,902 "
127.78625,35.90351,"  2,060 "
127.86832,35.78595,"  1,304 "
127.87419,35.8069,"  2,946 "
127.79273,35.99318,"  1,181 "
127.64327,35.98309,"  2,591 "
127.58995,36.00413,"  1,087 "
127.50542,36.08999,"  6,511 "
127.49717,36.1228,"  20,353 "
127.49544,36.21913,"  9,430 "
127.5301,36.29453,"  7,549 "
127.59919,36.35443,"  9,183 "
127.65142,36.38237,"  7,051 "
127.66255,36.41811,"  4,859 "
127.71988,36.44618,"  3,815 "
127.73912,36.49615,"  10,960 "
127.79015,36.51373,"  3,691 "
127.7892,36.52477,  995 
127.74273,36.65719,"  2,977 "
127.74271,36.66358,"  2,846 "
127.74848,36.69228,"  1,716 "
127.74918,36.84511,"  10,606 "
127.69861,36.90092,"  10,344 "
127.66697,36.9327,"  19,991 "
127.62684,37.14031,"  7,220 "
127.65799,37.23405,"  15,304 "
127.6367,37.28055,"  36,663 "
127.6145,37.3466,"  11,100 "
127.56566,37.38242,"  8,364 "
127.53408,37.45671,"  14,434 "
127.49045,37.62842,"  4,409 "
127.4902,37.51171,"  10,500 "
127.48208,37.67766,"  6,711 "
127.48502,37.66891,"  8,175 "
127.41684,37.72112,"  5,979 "
127.40224,37.75866,"  15,642 "
127.28753,37.83757,"  9,289 "
127.30043,37.93198,"  13,311 "
127.27925,37.94255,"  15,145 "
127.22831,38.00896,"  4,265 "
127.16829,38.0207,"  6,344 "
127.09904,38.03121,"  8,765 "
127.04024,38.02479,"  10,474 "
126.97776,37.98908,"  11,220 "
126.90532,37.97824,"  10,867 "
126.8712,37.96393,"  14,450 "
126.82904,37.91419,"  17,059 "
126.24631,36.74537,"  9,086 "
126.2609,36.80365,"  8,416 "
126.2886,36.88037,"  1,146 "
126.92914,36.99076,"  28,797 "
126.88641,36.98521,"  26,520 "
126.85908,36.95627,"  17,522 "
126.81017,36.89111,"  18,555 "
126.86731,36.96987,"  12,286 "
127.07259,36.9798,"  32,708 "
127.0284,37.01644,"  47,680 "
126.97556,37.00744,"  35,722 "
127.10712,36.98362,"  33,805 "
127.12812,36.99268,"  57,680 "
127.1898,37.00644,"  39,660 "
127.3367,37.02727,"  27,662 "
127.38974,37.07138,"  25,734 "
127.44132,37.08149,"  27,726 "
127.57577,37.11119,"  16,244 "
127.52251,37.10343,"  13,601 "
127.45862,37.08721,"  25,919 "
127.54362,37.10826,"  13,686 "
127.65518,37.11937,"  12,270 "
127.85043,37.07295,"  11,055 "
127.87413,37.07008,"  14,537 "
127.95118,37.07857,"  16,162 "
127.99894,37.12369,"  11,916 "
128.08074,37.13599,"  16,335 "
128.27212,37.18469,"  34,586 "
128.41195,37.18638,"  24,085 "
128.63282,37.20472,"  14,430 "
128.64197,37.21543,"  13,675 "
128.77614,37.25574,"  14,351 "
128.7796,37.25108,"  16,575 "
128.8361,37.21191,"  8,038 "
128.95179,37.20461,"  10,658 "
128.87206,37.19673,"  10,806 "
129.0263,37.16645,"  9,773 "
129.04035,37.17328,"  7,509 "
129.07044,37.30412,"  9,148 "
129.12119,37.41315,"  12,287 "
129.12002,37.4467,"  8,411 "
126.9369,36.38523,"  4,632 "
126.86821,36.33211,"  1,430 "
126.91585,36.35819,"  1,763 "
126.9549,36.43536,"  2,183 "
126.97031,36.60979,"  6,328 "
127.01329,36.73927,"  12,849 "
127.02526,36.80062,"  33,828 "
126.99876,36.80911,"  25,349 "
126.96007,36.85256,"  43,974 "
126.91538,36.93313,"  15,564 "
126.92256,36.95866,"  15,496 "
126.94529,37.01698,"  23,711 "
126.92508,37.05786,"  42,061 "
126.9135,37.08176,"  34,771 "
126.8922,37.15096,"  53,686 "
126.88236,37.23589,"  43,676 "
126.88369,37.17922,"  60,203 "
126.90211,37.2596,"  54,358 "
126.88094,37.30237,"  97,160 "
126.78934,37.42201,"  19,245 "
126.78896,37.45933,"  10,437 "
126.80617,37.36157,"  43,307 "
126.7745,37.57471,"  32,645 "
126.82473,37.64457,"  47,497 "
126.87344,37.67555,"  25,170 "
126.90088,37.68683,"  36,320 "
126.99562,37.72969,"  20,911 "
126.92818,37.71834,"  19,060 "
126.65336,36.32504,"  5,402 "
126.66451,36.29677,"  6,106 "
126.61045,36.64566,"  3,402 "
126.51899,36.59873,"  12,016 "
126.50533,36.50706,"  1,054 "
126.58008,36.41994,"  4,404 "
126.71603,36.28841,"  3,647 "
126.79376,36.25612,"  4,715 "
126.97589,36.33194,"  5,924 "
127.04898,36.34014,"  6,759 "
127.08058,36.39173,"  9,800 "
126.85818,37.39258,"  28,680 "
126.92954,37.29667,"  115,158 "
127.166,37.23653,"  68,674 "
127.2361,37.23051,"  49,138 "
127.3107,37.2375,"  32,089 "
127.38111,37.25444,"  29,189 "
127.60231,37.29776,"  37,707 "
127.53078,37.29356,"  36,362 "
127.73893,37.27319,"  21,179 "
127.67507,37.28368,"  24,057 "
127.79173,37.29659,"  12,691 "
127.88446,37.33093,"  12,676 "
127.99641,37.40802,"  11,012 "
127.83897,37.32395,"  33,844 "
128.07183,37.44534,"  5,480 "
128.09898,37.43751,"  6,343 "
128.40468,37.42514,"  5,252 "
128.2034,37.4163,"  5,060 "
128.41001,37.36428,"  3,792 "
128.51597,37.32703,"  2,867 "
128.63752,37.38631,"  1,529 "
128.67056,37.40301,"  5,821 "
128.66017,37.4489,"  4,037 "
128.84703,37.49593,"  2,171 "
128.89393,37.52081,"  1,318 "
129.02498,37.51477,"  1,612 "
129.09293,37.48273,"  2,941 "
127.04213,36.87324,"  75,893 "
126.96421,36.97542,"  77,907 "
127.05015,36.82074,"  63,197 "
127.12299,36.73568,"  52,337 "
127.18241,36.56321,"  23,650 "
127.15048,36.60394,"  23,568 "
126.91531,37.14026,"  16,551 "
126.93821,37.1877,"  55,053 "
126.93353,37.10779,"  8,829 "
126.9889,37.19991,"  63,978 "
127.16137,37.33362,"  59,040 "
127.26262,37.43583,"  51,156 "
127.19674,37.34137,"  63,190 "
127.23206,37.36688,"  61,576 "
127.2549,37.45121,"  15,946 "
127.12122,37.57205,"  23,998 "
127.14052,37.62823,"  35,205 "
127.12609,37.6973,"  38,729 "
127.12704,37.79681,"  43,794 "
127.15098,37.83039,"  35,423 "
127.17065,37.86012,"  33,884 "
127.24453,37.96019,"  32,239 "
127.24407,37.98103,"  26,709 "
127.24692,38.0029,"  19,309 "
127.27191,38.06053,"  18,016 "
127.28532,38.10675,"  10,314 "
127.34263,38.22082,"  12,277 "
127.32621,38.17589,"  11,579 "
127.35058,38.23094,"  5,393 "
127.74421,37.57336,"  7,874 "
127.81727,37.65163,"  10,687 "
127.86266,37.68024,"  26,008 "
127.90169,37.69163,"  18,926 "
127.94762,37.74056,"  18,137 "
127.97597,37.78117,"  18,680 "
128.01254,37.83194,"  14,649 "
128.07284,37.95511,"  9,544 "
128.1302,38.02855,"  12,063 "
128.27014,38.13489,"  1,343 "
128.20288,38.11527,"  15,599 "
128.53531,38.07373,"  2,445 "
128.58288,38.06329,"  4,043 "
126.57837,36.6872,"  11,054 "
126.7533,36.80009,"  8,987 "
126.68901,36.72622,"  10,332 "
126.67371,36.69907,"  10,407 "
126.70319,36.69035,"  11,416 "
126.77067,36.68623,"  18,296 "
126.95622,36.80508,"  22,116 "
127.01125,36.83831,"  17,301 "
127.01567,36.84854,"  12,146 "
127.02914,36.87654,"  11,150 "
127.06603,36.96033,"  35,288 "
127.15219,37.03923,"  42,558 "
127.21368,37.09418,"  31,255 "
127.10584,37.02279,"  49,238 "
127.17709,37.06718,"  29,658 "
127.21275,37.13211,"  51,106 "
127.20567,37.16502,"  55,973 "
127.20407,37.20829,"  70,369 "
127.23478,37.294,"  39,536 "
127.21785,37.27609,"  41,060 "
127.25053,37.34342,"  27,630 "
127.28101,37.4815,"  16,018 "
127.27021,37.46455,"  18,472 "
127.31564,37.56197,"  7,027 "
127.30466,37.54663,"  11,702 "
127.36004,37.64248,"  9,890 "
127.18486,37.64652,"  51,624 "
127.20541,37.6504,"  74,570 "
127.25475,37.66061,"  45,840 "
127.33418,37.64846,"  29,723 "
127.37997,37.68735,"  42,210 "
127.42579,37.7441,"  26,282 "
127.44335,37.76396,"  27,651 "
127.50012,37.81368,"  27,261 "
127.73355,37.8209,"  9,873 "
127.77663,37.86064,"  25,890 "
127.66586,37.82577,"  20,967 "
127.77203,37.90475,"  18,836 "
127.81502,38.02786,"  11,297 "
127.82204,38.02906,"  7,515 "
127.99331,38.07702,"  7,535 "
128.04511,38.08778,  994 
128.05352,37.97889,  617 
128.3653,38.24896,"  1,552 "
128.4445,38.38086,"  4,304 "
128.35546,38.20919,"  8,925 "
128.31785,38.19136,"  8,320 "
126.97898,37.40621,"  62,489 "
127.17103,37.70419,"  64,506 "
127.22573,37.76586,"  40,233 "
127.25792,37.81473,"  27,816 "
127.31,37.96087,"  12,474 "
127.33445,37.98354,"  10,393 "
127.36966,38.04986,"  4,688 "
127.391,38.08592,"  2,924 "
127.37814,38.0579,"  4,378 "
127.41894,38.18502,"  3,334 "
127.42348,38.24531,"  7,534 "
126.41616,37.7767,"  7,733 "
126.47743,37.76446,"  12,001 "
126.53689,37.72114,"  33,819 "
126.5718,37.70039,"  37,705 "
126.64,37.6722,"  71,016 "
126.65479,37.66455,"  54,223 "
127.4484,38.25655,"  2,309 "
127.47033,38.25247,"  1,329 "
127.47737,38.23077,"  1,462 "
127.60419,38.05058,"  4,303 "
127.52969,38.14433,"  1,422 "
127.79607,37.90225,  868 
127.90982,37.79723,  838 
127.97375,37.75548,"  3,578 "
128.09867,37.73897,"  2,694 "
128.15855,37.72568,"  2,162 "
128.21873,37.70495,"  2,819 "
128.17674,37.71802,"  3,672 "
128.43042,37.827,  959 
128.38481,37.76198,"  3,304 "
128.56692,38.04961,"  1,744 "
128.52011,37.97334,  676 
127.80269,34.98771,"  6,448 "
128.41605,36.15818,"  13,503 "
128.40218,36.06192,"  14,903 "
128.50639,36.15572,"  2,573 "
126.82922,37.00419,"  18,653 "
126.80737,37.03114,"  9,552 "
126.8188,37.11076,"  35,235 "
126.85804,37.13637,"  42,056 "
126.87798,36.98396,"  21,354 "
126.90798,37.15741,"  39,676 "
126.92436,37.10125,"  27,237 "
126.93066,37.14145,"  33,416 "
126.80171,37.088,"  19,500 "
126.82221,37.19456,"  28,164 "
126.82403,37.23256,"  32,044 "
127.13534,35.27021,"  6,737 "
127.17958,35.29816,"  4,596 "
127.23066,35.35664,  702 
127.25574,35.40832,  218 
127.23149,35.42001,"  1,771 "
127.25865,35.48235,  611 
127.31591,35.54228,"  2,324 "
127.36953,35.57265,"  1,488 "
128.545,36.26263,"  2,780 "
128.62348,36.24744,"  1,688 "
128.69292,36.24636,"  4,437 "
128.74371,36.23686,"  3,099 "
128.87736,36.26533,"  1,362 "
128.89922,36.2886,"  6,371 "
128.92094,36.2909,"  5,890 "
129.01,36.28797,"  4,050 "
127.50231,35.61741,"  2,024 "
127.52057,35.66357,"  2,735 "
127.52554,35.71921,"  2,717 "
127.53885,35.76996,  622 
127.55838,35.79658,  252 
127.54443,35.87846,"  1,124 "
127.5475,35.89488,"  4,954 "
127.55201,35.90484,"  1,005 "
127.50945,36.01751,"  1,614 "
127.50781,36.02358,"  2,212 "
127.49911,36.0371,"  2,447 "
127.48963,36.07869,"  4,713 "
128.02934,37.51269,"  1,133 "
128.09624,37.55367,"  4,676 "
128.1917,37.70345,"  1,922 "
128.78429,35.13514,"  17,110 "
128.87085,35.31389,"  19,343 "
128.85444,35.32326,"  21,152 "
128.83112,35.3752,"  9,523 "
128.8055,35.42512,"  1,102 "
128.73303,35.48154,"  7,370 "
128.72885,35.49137,"  3,102 "
128.7185,35.53452,"  1,412 "
128.77998,35.57059,"  2,337 "
127.82182,35.1133,"  1,026 "
127.83555,35.28806,"  3,776 "
127.84982,35.41615,"  1,295 "
127.91324,35.44461,"  1,027 "
127.93186,35.47663,"  1,035 "
127.95468,35.57934,"  1,571 "
127.96317,35.58583,  497 
128.0287,35.61463,  753 
128.09747,35.7226,  894 
128.13622,35.7567,"  1,802 "
128.1377,35.76698,  943 
128.18348,35.82779,"  1,388 "
128.15356,35.89427,"  1,630 "
128.14307,35.93941,  586 
128.12664,36.09885,"  3,555 "
128.18161,36.1595,"  7,708 "
128.29024,36.23181,"  5,870 "
128.30488,36.29707,"  1,586 "
128.27547,36.34555,"  1,123 "
128.29531,36.37937,"  2,505 "
128.34114,36.44858,"  1,891 "
128.33261,36.49159,"  1,064 "
128.25859,36.60843,"  1,054 "
128.25035,36.64321,"  4,385 "
128.27638,36.69031,"  1,639 "
128.3187,36.75763,"  1,767 "
128.31958,36.77997,  821 
128.31657,36.92858,  768 
128.39227,37.03359,"  4,029 "
128.43496,37.06554,"  2,615 "
128.43125,37.07362,"  1,374 "
128.41391,37.1055,"  1,253 "
128.73758,37.28611,"  4,580 "
128.70676,37.36529,"  4,029 "
128.38926,37.18775,  985 
128.59008,37.48537,"  1,904 "
128.55794,37.60005,"  2,688 "
128.60581,38.05137,"  1,978 "
127.49965,37.72008,"  3,579 "
127.53817,37.87641,"  7,061 "
127.48318,37.94537,"  1,380 "
127.50454,38.06171,"  4,004 "
128.44709,35.10107,"  6,335 "
128.47665,35.06762,"  3,540 "
128.40865,34.99738,"  3,534 "
128.40416,34.97863,"  3,480 "
128.40933,34.90831,"  6,403 "
128.35538,34.89878,"  2,000 "
128.21226,34.94934,"  1,364 "
128.13059,34.92571,"  3,194 "
128.11656,34.929,"  7,844 "
127.86341,34.90043,"  1,250 "
127.58167,34.65312,"  2,190 "
127.48575,34.63204,"  1,545 "
127.39429,34.58006,"  1,800 "
127.41821,34.52771,  791 
127.34095,34.49507,  413 
127.2537,34.52153,"  1,328 "
127.22574,34.52935,  921 
127.331,34.75814,"  1,240 "
126.96266,34.65033,"  1,507 "
126.82199,34.4334,"  4,276 "
126.78793,34.33734,"  5,195 "
126.72837,34.30597,"  3,775 "
126.6459,34.37815,"  1,734 "
126.61726,34.40419,"  2,371 "
126.51112,34.39693,"  4,899 "
126.47087,34.50825,  697 
126.31299,34.62246,"  10,328 "
126.32848,34.69402,"  1,360 "
126.33539,34.94956,"  2,774 "
126.32251,35.11909,"  1,908 "
126.38409,35.20143,"  1,923 "
126.36486,35.22019,"  1,273 "
126.37714,35.27449,"  1,828 "
126.39891,35.28973,"  1,238 "
126.42872,35.38521,"  1,232 "
126.50226,35.50695,"  1,351 "
126.49873,35.77925,"  1,928 "
126.48792,35.83432,"  5,243 "
126.32543,36.59405,"  10,101 "
126.28686,36.69795,"  9,646 "
128.298,35.29567,"  15,073 "
128.33508,35.27038,"  5,286 "
128.35153,35.27475,"  7,942 "
128.42126,35.26823,"  5,489 "
128.47374,35.16068,"  3,445 "
128.61172,35.28732,"  58,673 "
128.60764,35.42992,"  1,700 "
128.5602,35.44323,"  11,945 "
128.60938,35.31643,"  33,036 "
128.50103,35.45818,"  2,827 "
128.42467,35.50459,"  2,024 "
127.20961,37.79938,"  22,972 "
127.21073,37.82279,"  15,813 "
127.2126,37.88185,"  13,111 "
127.1884,37.93918,"  8,288 "
127.16451,38.01096,"  2,113 "
127.19343,38.02914,"  5,085 "
127.21454,38.12964,"  2,763 "
127.23504,38.1798,"  6,245 "
127.2145,38.23794,"  4,200 "
127.20213,38.25161,"  2,711 "
129.16827,36.75348,"  1,281 "
129.20807,36.76318,  712 
129.35364,36.71876,"  2,494 "
126.68265,35.85243,  407 
126.46012,35.82288,"  3,730 "
126.48572,35.80671,"  1,427 "
126.48877,35.80221,  828 
128.16035,36.11977,"  17,819 "
128.22898,36.15727,"  15,679 "
128.35749,36.18979,"  13,576 "
128.39088,36.19136,"  1,545 "
128.50116,36.47365,  729 
128.46081,36.54811,"  1,995 "
128.46723,36.60616,"  16,998 "
129.28965,35.65096,"  8,046 "
129.28105,35.61557,"  5,764 "
129.35247,35.72279,"  2,486 "
129.44596,35.76846,  957 
128.25733,37.16406,"  22,694 "
127.07901,35.78179,"  32,365 "
127.09762,35.7672,"  29,852 "
127.12599,35.74713,"  18,776 "
127.11476,35.89781,"  30,852 "
126.68431,37.80574,"  28,949 "
126.73727,37.84249,"  22,174 "
126.75065,37.87441,"  5,051 "
126.85142,37.58309,"  218,196 "
126.76802,37.63456,"  183,703 "
126.72995,37.65331,"  121,952 "
126.68385,37.67693,"  86,341 "
128.65347,34.92968,"  9,644 "
128.6813,34.99732,"  2,006 "
128.55672,35.10981,"  7,422 "
128.54542,35.13886,"  8,284 "
128.58647,34.8135,"  1,271 "
128.61831,34.84693,"  6,235 "
126.8121,35.2553,"  24,121 "
127.22854,36.24966,"  32,114 "
127.28593,36.44198,"  59,668 "
127.1266,36.89991,"  37,351 "
126.8577,37.70081,"  41,434 "
127.4424,34.86608,"  14,563 "
128.08611,36.07278,"  8,888 "
128.12596,36.68344,"  13,021 "
127.82821,36.97222,"  35,540 "
127.42763,37.31793,"  45,300 "
128.34902,36.04408,"  26,777 "
128.8597,35.93133,"  35,721 "
128.36437,36.92093,"  3,694 "
128.08376,37.22618,"  5,924 "
127.96319,37.42063,"  23,997 "
127.83255,37.73949,"  5,810 "
127.45342,37.50657,"  41,053 "
